A: Trend scenario: 88-99ha,,,,,
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,Within a Zone 3 Flood Zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,-,-,-,P,Wool Conservation Area located approx. 50m to the south of the area.
Community,++,++,++,P,"Development in this area would provide access to Wareham within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
WOL B,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,--,--,--,P,The River Frome SSSI is approx. 140m to the northeast of the area.  Within the 400m to 5km zone from the Dorset Heathlands European site.
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,Within a Zone 3 Flood Zone.
Landscape,-,-,-,P,Approx. 30m from the Dorset AONB.
Historic Environment,--,--,--,P,Includes the Scheduled Monument titled “Barrow group 200m north-east of Woodman's Cross” and Wool Conservation Area.
Community,+,+,+,P,"Development in this area would provide access to Wareham within 30 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
WOL C,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Within the 400m to 5km zone from the Dorset Heathlands European site.
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases. Development in a potential future flood zone may reduce resilience to climate change.
Flooding & Coastal Change,0,0,-,P,The site is adjacent to a Zone 3 Flood Zone. Potential long term impact as the impacts of climate change are more fully realised and the frequency and severity of rainfall events increase.
Landscape,-,-,-,P,Adjacent to the Dorset AONB.
Historic Environment,--,--,--,P,Scheduled Monuments “Barrow group 200m north-east of Woodman's Cross” and “Romano-British settlement site” located approx. 270m to the east and 130m to the west of the site respectively. Wool Conservation Area approx. 130m to the north.
Community,+,+,+,P,"Development in this area would provide access to Wareham within 30 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
WOL D,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,,Within the ‘Westwood Coppice’ SNCI and other lowland mixed deciduous woodland priority habitat. Within the 400m to 5km zone from the Dorset Heathlands European site.
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone or at risk of coastal change.
Landscape,--,--,--,P,Within the Dorset AONB.
Historic Environment,--,--,--,P,Scheduled Monument titled “Romano-British settlement site” located approx. 30m to the north of the site.
Community,-,-,-,P,"More than 45 mins from a Tier 1 or 2 settlement by public transport, resulting in restricted accessibility to and poor connectivity with neighbourhood centres."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
WOL E,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Within the 400m to 5km zone from the Dorset Heathlands European site.
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone or at risk of coastal change.
Landscape,--,--,--,P,Within the Dorset AONB.
Historic Environment,--,--,--,P,Scheduled Monument titled “Romano-British settlement site” located approx. 230m to the northeast of the site.
Community,-,-,-,P,"More than 45 mins from a Tier 1 or 2 settlement by public transport, resulting in restricted accessibility to and poor connectivity with neighbourhood centres."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
WOL F,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Within the 400m to 5km zone from the Dorset Heathlands European site.
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone or at risk of coastal change.
Landscape,-,-,-,P,Approx. 30m from the Dorset AONB.
Historic Environment,--,--,--,P,Scheduled Monument titled “Romano-British settlement site” located approx. 30m to the east of the site.
Community,0,0,0,P,"Within 45 mins of a Tier 1 or 2 settlement by public transport, enabling some accessibility to and connectivity with neighbourhood centres."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
WOL G,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Within the 400m to 5km zone from the Dorset Heathlands European site.
